id,name,brand
3806,Passat 2.0 FSI Tiptronic,VW - VolksWagen
2508,Passat 2.8 V6 Mec.,VW - VolksWagen
2509,Passat 2.8 V6 Protect Tiptronic,VW - VolksWagen
2510,Passat 2.8 V6 Tiptronic,VW - VolksWagen
4322,Passat 3.2 V6 FSI 24V 250cv Tip.,VW - VolksWagen
6896,Passat CC 2.0 TSI 211cv Tiptronic,VW - VolksWagen
4929,Passat CC 3.6 V6 FSI 300cv Tiptronic,VW - VolksWagen
7465,Passat Comfortline 2.0 TSI 220cv Tip.,VW - VolksWagen
7466,Passat Highline 2.0 TSI 220cv Tip.,VW - VolksWagen
2511,Passat Pointer GTS,VW - VolksWagen
7051,Passat R-Line TB 2.0 TSI Tiptronic 4p,VW - VolksWagen
4148,Passat TB 2.0 FSI/TSI 211cv Tiptronic 4p,VW - VolksWagen
2512,Passat Turbo 1.8 Mec.,VW - VolksWagen
2513,Passat Turbo 1.8 Tiptronic,VW - VolksWagen
3917,Passat Variant  2.0 FSI 150cv Tiptron.5p,VW - VolksWagen
2514,Passat Variant 1.8 Aut.,VW - VolksWagen
2515,Passat Variant 1.8 Mec.,VW - VolksWagen
2516,Passat Variant 2.0,VW - VolksWagen
2517,Passat Variant 2.8 V6,VW - VolksWagen
2518,Passat Variant 2.8 V6 Tiptronic,VW - VolksWagen
4323,Passat Variant 3.2 V6 FSI 24V 250cv Tip.,VW - VolksWagen
7320,Passat Variant R-Line TB 2.0 TSI Tip. 5p,VW - VolksWagen
2519,Passat Variant Turbo 1.8,VW - VolksWagen
2520,Passat Variant Turbo 1.8 Tiptronic,VW - VolksWagen
4149,Passat Variant Turbo 2.0 FSI Tiptron. 5p,VW - VolksWagen
2521,Passat Variant VR6 2.8,VW - VolksWagen
2522,Passat VR6 2.8,VW - VolksWagen
2523,Pointer 1.8 / CLi,VW - VolksWagen
2524,Pointer GLi 1.8,VW - VolksWagen
2525,Pointer GLi 2.0,VW - VolksWagen
2526,Pointer GTi 2.0,VW - VolksWagen
8070,Polo 1.0 Flex 12V 5p,VW - VolksWagen
2527,Polo 1.0 Mi 79cv 16V 5p,VW - VolksWagen
4930,Polo 1.6 E-Flex 8V 5p,VW - VolksWagen
2528,Polo 1.6 Mi/ S.Ouro 1.6Mi 101cv 8V 5p,VW - VolksWagen
2529,Polo 1.6 Mi/S.Ouro 1.6 Mi Tot.Flex 8V 5p,VW - VolksWagen
8067,Polo 1.6 MSI Flex 16V 5p,VW - VolksWagen
8426,Polo 1.6 MSI Total Flex 16V 5p Aut.,VW - VolksWagen
2530,Polo 2.0 Mi 116cv 8V 5p,VW - VolksWagen
4909,Polo BLUEMOTION 1.6 Total Flex 8V 5p,VW - VolksWagen
2531,Polo Classic 1.0 Mi 16v  65cv 4p,VW - VolksWagen
2532,Polo Classic/ Special 1.8 Mi,VW - VolksWagen
8068,Polo Comfort. 200 TSI 1.0 Flex 12V Aut.,VW - VolksWagen
4797,Polo GT 2.0 Mi Total Flex 8V 5p,VW - VolksWagen
4300,Polo GTI 1.8 Mi 150cv 20V Turbo 3p,VW - VolksWagen
8996,Polo GTS 1.4 TSI 16V Flex,VW - VolksWagen
8069,Polo Highline 200 TSI 1.0 Flex 12V Aut.,VW - VolksWagen
4989,Polo I MOTION 1.6 Total Flex  5p,VW - VolksWagen
2533,Polo Next 1.6 Mi 101cv 8V 5p,VW - VolksWagen
3982,Polo Sed. COMFORT. 1.6 Mi Tot. Flex 8v,VW - VolksWagen
2536,Polo Sed./Sed. COMF. 2.0/2.0 Flex 8V 4p,VW - VolksWagen
4990,Polo Sed.COMFORT. I MOTION 1.6 T.Flex 4p,VW - VolksWagen
2534,Polo Sedan 1.6 Mi 101cv 8V 4p,VW - VolksWagen
2535,Polo Sedan 1.6 Mi Total Flex 8V 4p,VW - VolksWagen
2537,Polo Sedan Evidence 1.6 Mi T.Flex 8v 4p,VW - VolksWagen
4991,Polo Sedan I MOTION  1.6 Total Flex  4p,VW - VolksWagen
8640,Polo Sense 200 TSI 1.0 Flex 12V Aut(PCD),VW - VolksWagen
3983,Polo SPORTLINE 1.6 Mi Total Flex 8V 5p,VW - VolksWagen
5654,Polo Sportline 2.0 Mi Total Flex 8V 5p,VW - VolksWagen
4992,Polo SPORTLINE I MOTION 1.6 T.Flex 5p,VW - VolksWagen
2538,Quantum 1.8 Mi/ 1.8i,VW - VolksWagen
2539,Quantum 2.0 Mi,VW - VolksWagen
2540,Quantum CLi / CL / C/ CS/ CD/ CG 1.8/2.0,VW - VolksWagen
2541,Quantum Evidence 2.0 Mi,VW - VolksWagen
2542,Quantum Exclusive 2.0 Mi,VW - VolksWagen
2543,Quantum GLi / GL 1.8/ 2.0,VW - VolksWagen
2544,Quantum GLSi / GLS 1.8/Sport/ Family 2.0,VW - VolksWagen
2545,Santana 1.8 Mi,VW - VolksWagen
2546,Santana 2.0 Mi 2p e 4p,VW - VolksWagen
2547,Santana CLi /CL /C 1.8/2.0 /SU 2.0 2p/4p,VW - VolksWagen
3961,Santana COMFORTLINE 1.8 Mi 8V 4p,VW - VolksWagen
2548,Santana CS/CD/CG,VW - VolksWagen
2549,Santana Evidenc 2.0 MI,VW - VolksWagen
2550,Santana Exclusiv 2.0 Mi/ Executivo 2.0i,VW - VolksWagen
2551,Santana GLi / GL/ Sport 1.8/ 2.0,VW - VolksWagen
2552,Santana GLSi / GLS 1.8/ 2.0,VW - VolksWagen
5009,Saveiro 1.6 Mi Total Flex 8V CE,VW - VolksWagen
2553,Saveiro 1.6 Mi/ 1.6 Mi Total Flex 8V,VW - VolksWagen
2554,Saveiro 1.6 Mi/ 1.6Mi City Total Flex 8V,VW - VolksWagen
2555,Saveiro 1.8 Mi,VW - VolksWagen
2556,Saveiro 2.0 Mi,VW - VolksWagen
2557,Saveiro City 1.8 Mi Total Flex 8V,VW - VolksWagen
2558,Saveiro CL 1.6 Mi / CL/ C 1.6,VW - VolksWagen
2559,Saveiro CL/ Summer 1.8 Mi e 1.8,VW - VolksWagen
5195,Saveiro CROSS 1.6 Mi Total Flex 8V CE,VW - VolksWagen
6801,Saveiro CROSS 1.6 T. Flex 16V CE,VW - VolksWagen
6941,Saveiro CROSS 1.6 T.Flex 16V CD,VW - VolksWagen
3962,Saveiro CROSSOVER 1.6 Mi Total Flex 8V,VW - VolksWagen
2560,Saveiro CROSSOVER 1.8 Mi 8V,VW - VolksWagen
2561,Saveiro CROSSOVER 1.8 Mi Total Flex 8V,VW - VolksWagen
2562,Saveiro Diesel (todas),VW - VolksWagen
2563,Saveiro FUN 1.8 99cv/ City e S.Surf  1.6,VW - VolksWagen
2564,Saveiro GL 1.8Mi e 1.6/GL/LS/S/ Sunset,VW - VolksWagen
6942,Saveiro Highline 1.6 T. Flex 8V CD,VW - VolksWagen
8026,Saveiro Pepper 1.6 Flex 8V CD,VW - VolksWagen
8027,Saveiro Pepper 1.6 Flex 8V CE,VW - VolksWagen
7566,Saveiro Robust 1.6 Total Flex 8V,VW - VolksWagen
7960,Saveiro Robust 1.6 Total Flex 8V CD,VW - VolksWagen
7272,Saveiro Rock in Rio 1.6 Total Flex 8V CD,VW - VolksWagen
3984,Saveiro SPORTLINE 1.6 Mi Total Flex 8V,VW - VolksWagen
3807,Saveiro SPORTLINE 1.8 Mi Total Flex 8V,VW - VolksWagen
6802,Saveiro Startline 1.6 T.Flex 8V,VW - VolksWagen
2565,Saveiro Super Surf  1.8 Mi 8V 99cv,VW - VolksWagen
2566,Saveiro Super Surf 1.6 Mi Total Flex 8V,VW - VolksWagen
2567,Saveiro Super Surf 1.8 Mi Total Flex 8V,VW - VolksWagen
4523,Saveiro SURF 1.6 Mi Total Flex 2p,VW - VolksWagen
4524,Saveiro SURF 1.8 Mi Total Flex 2p,VW - VolksWagen
4451,Saveiro TITAN  1.6 Mi Total Flex 2p,VW - VolksWagen
6799,Saveiro Trendline 1.6 T.Flex 8V,VW - VolksWagen
6943,Saveiro Trendline 1.6 T.Flex 8V CD,VW - VolksWagen
6800,Saveiro Trendline 1.6 T.Flex 8V CE,VW - VolksWagen
5010,Saveiro TROOPER 1.6 Mi Total Flex 8V,VW - VolksWagen
5011,Saveiro TROOPER 1.6 Mi Total Flex 8V CE,VW - VolksWagen
2568,Saveiro TSi 2.0 Mi,VW - VolksWagen
7235,SpaceCross 1.6 Mi Total Flex 16V,VW - VolksWagen
5655,SpaceCross 1.6 Mi Total Flex 8V,VW - VolksWagen
7236,SpaceCross I MOTION 1.6 Mi T. Flex 16V,VW - VolksWagen
5656,SpaceCross I MOTION 1.6 Mi Total Flex 8V,VW - VolksWagen
4729,SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.Flex,VW - VolksWagen
5314,SPACEFOX  TREND I MOTION 1.6 T. Flex 8V,VW - VolksWagen
7321,SPACEFOX 1.6 Trendline I MOT. T.Flex 8V,VW - VolksWagen
7322,SPACEFOX 1.6 Trendline Total Flex 8v 5p,VW - VolksWagen
4007,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,VW - VolksWagen
7217,SPACEFOX COMF. I MOTION 1.6 Flex 8V 5p,VW - VolksWagen
4008,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,VW - VolksWagen
7237,SPACEFOX HIGHLINE 1.6 T.Flex 16V,VW - VolksWagen
7238,SPACEFOX HIGHLINE I MOT. 1.6 T.Flex 16V,VW - VolksWagen
4836,SPACEFOX Route 1.6 Mi T.Flex 5p,VW - VolksWagen
5315,SPACEFOX SPORTLINE/HIGHLINE I MOTION 1.6,VW - VolksWagen
8641,T-Cross 1.0 TSI Flex 12V 5p Aut.,VW - VolksWagen
8642,T-Cross 1.0 TSI Flex 12V 5p Mec.,VW - VolksWagen
8643,T-Cross Comfortline 1.0 TSI Flex 5p Aut.,VW - VolksWagen
8644,T-Cross Highline 1.4 TSI Flex 16V 5p Aut,VW - VolksWagen
8972,T-Cross Sense 1.0 TSI Flex 5p Aut.(PCD),VW - VolksWagen
7860,TIGUAN 1.4 TSI 16V 150cv 5p,VW - VolksWagen
4931,TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p,VW - VolksWagen
8300,TIGUAN Allspac 250 TSI 1.4 Flex,VW - VolksWagen
8301,TIGUAN Allspac Comf 250 TSI 1.4 Flex,VW - VolksWagen
8302,TIGUAN Allspac R-Line 350 TSI 2.0 4x4,VW - VolksWagen
3835,TOUAREG 3.2 24V V6 Tiptronic 5p,VW - VolksWagen
4442,TOUAREG 3.6 24V V6 280cv Tiptronic 5p,VW - VolksWagen
2569,TOUAREG 4.2 32V V8  Tiptronic 5p,VW - VolksWagen
7218,TOUAREG R-Line 4.2 V8 360cv Tiptronic 5p,VW - VolksWagen
8702,up! 1.0 Total Flex 12V 5p,VW - VolksWagen
6715,up! black/white/red 1.0 T. Flex 12V 5p,VW - VolksWagen
7323,up! black/white/red 1.0 TSI TFlex 12V 5p,VW - VolksWagen
6803,up! black/white/red I MOTION 1.0 Flex 5p,VW - VolksWagen
8703,up! Connect 1.0 TSI Total Flex 12V 5p,VW - VolksWagen
7047,up! cross 1.0 T. Flex 12V 5p,VW - VolksWagen
7324,up! cross 1.0 TSI Total Flex 12V 5p,VW - VolksWagen
7048,up! cross I MOTION 1.0 T.Flex 12V 5p,VW - VolksWagen
6716,up! high 1.0 Total Flex 12V 5p,VW - VolksWagen
7325,up! high 1.0 TSI Total Flex 12V 5p,VW - VolksWagen
6804,up! high I MOTION 1.0 T. Flex 12V 5p,VW - VolksWagen
6805,up! move 1.0 T. Flex 12V 3p,VW - VolksWagen
6717,up! move 1.0 Total Flex 12V 5p,VW - VolksWagen
7326,up! move 1.0 TSI Total Flex 12V 5p,VW - VolksWagen
6806,up! move I MOTION 1.0 T. Flex 12V 3p,VW - VolksWagen
6846,up! move I MOTION 1.0 T. Flex 12V 5p,VW - VolksWagen
8028,up! Pepper 1.0 TSI T.Flex 12V 5p,VW - VolksWagen
7639,up! Run 1.0 Total Flex 12V 5p,VW - VolksWagen
7640,up! Run I MOTION 1.0 Total Flex 12V 5p,VW - VolksWagen
7327,up! SPEED 1.0 TSI T. Flex 12V 5p,VW - VolksWagen
6807,up! take 1.0 T. Flex 12V 3p,VW - VolksWagen
6718,up! take 1.0 Total Flex 12V 5p,VW - VolksWagen
7818,up! track 1.0 Total Flex 12V 5p,VW - VolksWagen
8704,up! Xtreme 1.0 TSI Total Flex 12V 5p,VW - VolksWagen
2570,Van 1.6 Mi (furgão),VW - VolksWagen
8427,VIRTUS 1.6 MSI Flex 16V 4p Aut.,VW - VolksWagen
8184,VIRTUS 1.6 MSI Flex 16V 5p Mec.,VW - VolksWagen
8185,VIRTUS Comfort. 200 TSI 1.0 Flex 12V Aut,VW - VolksWagen
8997,VIRTUS GTS 1.4 TSI 16V Flex 4p,VW - VolksWagen
8186,VIRTUS Highline 200 TSI 1.0 Flex 12V Aut,VW - VolksWagen
8645,VIRTUS Sense 1.6 Flex 16V 5p Aut. (PCD),VW - VolksWagen
6808,VOYAGE  Trendline 1.0 T.Flex 8V 4p,VW - VolksWagen
8325,VOYAGE 1.0 Flex 12V 4p,VW - VolksWagen
4752,VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p,VW - VolksWagen
8464,VOYAGE 1.6 MSI Flex 16V 4p Aut.,VW - VolksWagen
8326,VOYAGE 1.6 MSI Flex 8V 4p,VW - VolksWagen
4753,VOYAGE 1.6/1.6 City  Mi Total Flex 8V 4p,VW - VolksWagen
2571,VOYAGE C/CL/Fox 1.6,VW - VolksWagen
2572,VOYAGE CL 1.8,VW - VolksWagen
4754,VOYAGE COMF/Highli. 1.6 T.Flex 8V 4p,VW - VolksWagen
6810,VOYAGE Comfortline  1.0 T.Flex 8V 4p,VW - VolksWagen
7523,VOYAGE Comfortline 1.0 T.Flex 12V 4p,VW - VolksWagen
6811,VOYAGE Evidence 1.6 Total Flex 8V 4p,VW - VolksWagen
2573,VOYAGE GL 1.8 4p (Argentino),VW - VolksWagen
2574,VOYAGE GL/ Special 1.6/ 1.8,VW - VolksWagen
6812,VOYAGE I MOTION  Trendline 1.6 T.Flex 8V,VW - VolksWagen
5116,VOYAGE I MOTION 1.6 Mi Total Flex 8V,VW - VolksWagen
5117,VOYAGE I MOTION COMF/Hghli.1.6 T.Flex 8V,VW - VolksWagen
6813,VOYAGE I MOTION Evidence 1.6 T.Flex 8V,VW - VolksWagen
5118,VOYAGE I MOTION TREND 1.6 Mi T. Flex 8V,VW - VolksWagen
2575,VOYAGE L/LS/Plus/GLS/S/Sport/Super L.Ang,VW - VolksWagen
6671,VOYAGE SELEÇÃO 1.0 Mi Total Flex 8V 4p,VW - VolksWagen
6672,VOYAGE SELEÇÃO 1.6 I MOTION T.Flex 8V 4p,VW - VolksWagen
6673,VOYAGE SELEÇÃO 1.6 Total Flex 8V 4p,VW - VolksWagen
4755,VOYAGE TREND 1.6 Mi Total Flex 8V 4p,VW - VolksWagen
7524,VOYAGE Trendline 1.0 T.Flex 12V 4p,VW - VolksWagen
6809,VOYAGE Trendline 1.6 T.Flex 8V 4p,VW - VolksWagen
1,Integra GS 1.8,Acura
2,Legend 3.2/3.5,Acura
3,NSX 3.0,Acura
4,MARRUÁ 2.8 12V 132cv TDI Diesel,Agrale
4564,MARRUÁ AM 100 2.8  CS TDI Diesel,Agrale
4563,MARRUÁ AM 100 2.8 CD TDI Diesel,Agrale
4566,MARRUÁ AM 150 2.8  CS TDI Diesel,Agrale
4565,MARRUÁ AM 150 2.8 CD TDI Diesel,Agrale
4567,MARRUÁ AM 200 2.8  CD TDI Diesel,Agrale
4568,MARRUÁ AM 200 2.8 CS TDI Diesel,Agrale
4569,MARRUÁ AM 50 2.8 140cv TDI Diesel,Agrale
5,145 Elegant 1.7/1.8 16V,Alfa Romeo
6,145 Elegant 2.0 16V,Alfa Romeo
7,145 Quadrifoglio 2.0,Alfa Romeo
8,145 QV,Alfa Romeo
9,147 2.0 16V 148cv 4p Semi-Aut.,Alfa Romeo
10,155,Alfa Romeo
11,155 Super,Alfa Romeo
12,156 2.5 V6 24V 190cv 4p Aut.,Alfa Romeo
13,156 Sport Wagon 2.0 16V,Alfa Romeo
14,156 Sport Wagon 2.5 V6 24V 4p Aut.,Alfa Romeo
15,156 TS/Sport/Elegant 2.0 16V,Alfa Romeo
16,164 3.0 V6,Alfa Romeo
17,164 Super V6 24V,Alfa Romeo
18,166 3.0 V6 24V,Alfa Romeo
19,2300 TI/TI-4,Alfa Romeo
20,Spider 2.0/3.0,Alfa Romeo
21,Hummer Hard-Top 6.5 4x4 Diesel TB,AM Gen
22,Hummer Open-Top 6.5 4x4 Diesel TB,AM Gen
23,Hummer Wagon 6.5 4x4 Diesel TB,AM Gen
24,AM-825 Luxo 4.0 Diesel,Asia Motors
25,AM-825 Super Luxo 4.0 Diesel,Asia Motors
26,Hi-Topic SLX/SDX/DLX Full Diesel,Asia Motors
27,Hi-Topic STD Diesel,Asia Motors
28,Hi-Topic Van 2.7 Diesel (furgão),Asia Motors
29,Jipe Rocsta GT 4x4 2.2 Diesel,Asia Motors
30,Topic Carga 2.7 Diesel (furgão),Asia Motors
31,Topic Luxo Diesel,Asia Motors
32,Topic Super Luxo Diesel,Asia Motors
33,Towner Coach Full,Asia Motors
34,Towner Furgão,Asia Motors
35,Towner Glass Van,Asia Motors
36,Towner Luxo,Asia Motors
37,Towner Multiuso 5p,Asia Motors
38,Towner Panel Van,Asia Motors
39,Towner Pick-Up,Asia Motors
40,Towner SDX / DLX/ STD,Asia Motors
41,Towner Super Luxo,Asia Motors
42,Towner Truck,Asia Motors
6906,DB9 Coupe 6.0 V12 510cv,ASTON MARTIN
6340,DB9 Volante 6.0 V12 470cv,ASTON MARTIN
6341,Rapide 6.0 V12 477cv,ASTON MARTIN
6907,Rapide S 6.0 V12 550cv,ASTON MARTIN
6909,Vanquish V12 6.0 565cv,ASTON MARTIN
6342,Vantage 6.0 V12 510cv,ASTON MARTIN
6343,Vantage Coupe 4.7 V8 425cv,ASTON MARTIN
6344,Vantage Roadster 4.7 V8 420cv,ASTON MARTIN
6908,Vantage S 6.0 V12 565cv,ASTON MARTIN
6345,Vantage S Coupe 4.7 V8 430cv,ASTON MARTIN
6346,Virage Coupe 6.0 V12 490cv,ASTON MARTIN
8274,Buggy 1.6 2-Lug.,Baby
8275,Buggy 1.6/ TST/ RS 1.6 4-Lug.,Baby
8276,Buggy RS Evolution 1.8 8V,Baby
255,Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V,BRM
254,Buggy/M-8/M-8 Long 1.6,BRM
256,Buggy 1.6 2-Lug.,Buggy
4053,Buggy IV e V,Bugre
5190,Buggy VII/VII BIG/VII Flex,Bugre
258,Deville/Eldorado 4.9,Cadillac
259,Seville 4.6,Cadillac
260,Javali 3.0 4x4 Diesel,CBT Jipe
4392,Cargo 1.0 8V 53cv (Pick-Up),CHANA
4393,Cargo CD 1.0 8V 53cv (Pick-Up),CHANA
4394,Cargo CE 1.0 8V 53cv (Pick-Up),CHANA
4395,Family 1.0 8V 53cv (Perua),CHANA
4396,Utility 1.0 8V 53cv  (Furgão),CHANA
5872,MINI STAR CD 1.0 8V 53cv (Pick-Up),CHANGAN
5873,MINI STAR CE 1.0 8V 53cv (Pick-Up),CHANGAN
5874,MINI STAR CS 1.0 8V 53cv (Pick-Up),CHANGAN
5875,MINI STAR CSB 1.0 8V 53cv (Pick-Up Báu),CHANGAN
5876,MINI STAR Family 1.0 8V 53cv (MiniVan),CHANGAN
5877,MINI STAR Utility 1.0 8V 53cv (Furgão),CHANGAN
9039,ARRIZO 5 RT 1.5 Turbo Flex Aut.,CHERY
9040,ARRIZO 5 RTS 1.5 Turbo Flex Aut.,CHERY
8513,ARRIZO 5 RX 1.5 16V Turbo Flex Aut.,CHERY
9262,ARRIZO 5 RXS 1.5 Turbo Flex Aut.,CHERY
8514,ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.,CHERY
9106,ARRIZO 6 GSX 1.5 Turbo Flex Aut.,CHERY
6379,Celer Hatch 1.5 16V Flex 5p,CHERY
7222,Celer Hatch ACT 1.5 16V Flex 5p,CHERY
6380,Celer Sedan 1.5 16V Flex 5p,CHERY
7223,Celer Sedan ACT 1.5 16V Flex 5p,CHERY
5208,CIELO 1.6 16V 119cv  5p,CHERY
5209,CIELO Sedan 1.6 16V 119cv  4p,CHERY
5210,Face 1.3 16V/1.3 16V Flex.Mec.,CHERY
7224,QQ 1.0  ACT FL 12V/1.0 12V Flex  5p,CHERY
7089,QQ 1.0 ACT 12V 69cv 5p,CHERY
7225,QQ 1.0 Look FL 12V/1.0 12V Flex 5p,CHERY
7902,QQ 1.0 SMILE 12V Flex 5p,CHERY
5534,QQ 1.1/1.0 12V 69cv 5p,CHERY
5740,S-18 1.3 16V Flex Mec. 5p,CHERY
8339,Tiggo 2 ACT 1.5 16V Flex Aut.5p,CHERY
8278,Tiggo 2 ACT 1.5 16V Flex Mec. 5p,CHERY
9227,Tiggo 2 EX 1.5 16V Flex Aut. 5p,CHERY
8340,Tiggo 2 Look 1.5 16V Flex Aut.5p,CHERY
8279,Tiggo 2 Look 1.5 16V Flex Mec. 5p,CHERY
6661,Tiggo 2.0 16V Aut. 5p,CHERY
5021,Tiggo 2.0 16V Mec. 5p,CHERY
8571,Tiggo 5X T 1.5 16V Turbo Flex Aut.,CHERY
8572,Tiggo 5X TXS 1.5 16V Turbo Flex Aut.,CHERY
8586,Tiggo 7 T 1.5 16V Turbo Flex Aut.,CHERY
8587,Tiggo 7 TXS 1.5 16V Turbo Flex Aut.,CHERY
9162,Tiggo 8 TXS 1.6 16V TGDi Aut.,CHERY
4528,300 C 3.5 V6 249cv,Chrysler
5878,300 C 3.6 V6 Aut.,Chrysler
3881,300 C 5.7 V8 16V 340cv Aut.,Chrysler
4186,300 C SRT8 6.1 V8 16V 431cv Aut,Chrysler
4158,300 C Touring 5.7 V8 16V 340cv Aut.,Chrysler
261,300 M 3.5,Chrysler
262,Caravan LE  3.3,Chrysler
3811,Caravan LX 3.3 V6 182cv,Chrysler
263,Caravan LX 3.8,Chrysler
264,Caravan SE 2.4/3.3,Chrysler
265,Cirrus LXi 2.5 V6 24V,Chrysler
267,Grand Caravan LE 3.3 Aut,Chrysler
268,Grand Caravan Limited 3.3 V6 12V 182cv,Chrysler
269,Grand Caravan LX 3.8,Chrysler
266,Grand Caravan SE 3.3 V6,Chrysler
270,LE Baron 3.0 V6,Chrysler
271,LE Baron 3.0 V6 Conv.,Chrysler
272,Neon LE 1.8,Chrysler
273,Neon LE/Highline 2.0,Chrysler
274,Neon Sport 1.8/2.0,Chrysler
4255,PT Cruiser Cabrio 2.4 16V 143cv 2p,Chrysler
3882,PT Cruiser Classic 2.4 16V 143cv 4p,Chrysler
275,PT Cruiser Limited 2.0 16V 4p,Chrysler
276,PT Cruiser Limited 2.4 16V 143cv 4p,Chrysler
5237,PT Cruiser Touring DEC. EDITION 2.4 16V,Chrysler
277,Sebring LX 2.7 V6 24V 204cv,Chrysler
278,Stratus LE 2.0,Chrysler
279,Stratus LX 2.0 Mec,Chrysler
280,Stratus LX 2.5 Aut,Chrysler
281,Stratus LX 2.5 Conversível Aut,Chrysler
4623,TOWN & COUNTRY Limited 3.8 /3.6 V6 Aut.,Chrysler
5720,TOWN & COUNTRY Touring 3.6 V6 Aut.,Chrysler
282,Vision 3.5 24V,Chrysler
357,CL-244 2.8 132cv 4x4 TB Int. Diesel,Cross Lander
3964,CL-330 2.8 132cv 4x4 TB Int. Diesel,Cross Lander
358,Espero 2.0,Daewoo
359,Espero CD / DLX 2.0,Daewoo
360,Lanos Hatch SX 1.6 16V,Daewoo
361,Lanos SX 1.6 16V,Daewoo
362,Lanos SX 1.6 16V Aut.,Daewoo
363,Leganza CDX 2.0 16V Aut.,Daewoo
364,Leganza CDX 2.0 16V Mec.,Daewoo
365,Nubira CDX 2.0 16V Aut.,Daewoo
366,Nubira CDX 2.0 16V Mec.,Daewoo
367,Nubira SW CDX 2.0 16V Aut.,Daewoo
368,Nubira SW CDX 2.0 16V Mec.,Daewoo
369,Prince Ace 2.0,Daewoo
370,Racer GTi 1.5 16V,Daewoo
371,Super Salon Ace,Daewoo
372,Tico,Daewoo
373,Applause 1.6 16V,Daihatsu
374,Applause DLX 1.6 16V,Daihatsu
375,Charade CX/TS 1.0,Daihatsu
377,Charade Sedan 1.3i 16V,Daihatsu
376,Charade Sedan 1.5/DLX 1.3,Daihatsu
378,Charade TS/TSi 1.3/LSi 1.5 16V,Daihatsu
379,Charade TX 1.3 16V,Daihatsu
380,Cuore 0/TS0 85i,Daihatsu
381,Cuore CS/CSL,Daihatsu
382,Cuore TS/TSL,Daihatsu
383,Feroza DX 1.6 16V,Daihatsu
384,Feroza SX 1.6i 16V,Daihatsu
385,Gran Move 1.5/1.6 16V,Daihatsu
386,Move Van,Daihatsu
387,Terios 1.3 16V,Daihatsu
388,Avenger ES 2.0/2.5 16V,Dodge
389,Dakota 2.5,Dodge
390,Dakota Club 2.5,Dodge
391,Dakota Durango 5.9 4x4 V8,Dodge
392,Dakota Durango SLT 5.2 4x4 V8,Dodge
394,Dakota RT 5.2 Aut.,Dodge
395,Dakota RT 5.2 CE Aut.,Dodge
396,Dakota Sport 2.5 4x4,Dodge
397,Dakota Sport 2.5 CD Diesel,Dodge
398,Dakota Sport 2.5 Diesel,Dodge
399,Dakota Sport 3.9 V6,Dodge
400,Dakota Sport 3.9 V6 CD Aut.,Dodge
401,Dakota Sport 3.9 V6 CD Mec.,Dodge
402,Dakota Sport 5.2 V8,Dodge
403,Dakota Sport 5.2 V8 CD Aut.,Dodge
404,Dakota Sport CE 2.5 Diesel,Dodge
405,Dakota Sport CE 3.9 V6,Dodge
6316,Durango Citadel 3.6 24V 4x4 Aut.,Dodge
6317,Durango Crew 3.6 24V 4x4 Aut.,Dodge
7131,Durango Limited 3.6 24V 4x4 Aut.,Dodge
393,Intrepid 3.3 V6,Dodge
6953,JOURNEY Crossroad 3.6 V6 Aut.,Dodge
5695,JOURNEY RT  3.6 V6 Aut.,Dodge
5238,JOURNEY RT 2.7 V6 185cv Aut.,Dodge
6954,JOURNEY RT 3.6 AWD V6 Aut.,Dodge
5270,JOURNEY SE 2.7 V6 185cv Aut.,Dodge
4732,JOURNEY SXT 2.7 V6 185cv Aut.,Dodge
5694,JOURNEY SXT 3.6 V6 Aut.,Dodge
406,Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.,Dodge
3931,Ram 2500 H.DUTY 5.9 SLT TDI CS 4x4 Dies.,Dodge
5924,Ram 2500 LARAMIE 6.7 TDI CD 4x4 Dies,Dodge
5150,Ram 2500 TROPIVAN 5.9 SLT Exec.TDI Dies.,Dodge
4575,Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.,Dodge
407,Ram Laramie 5.9 V8,Dodge
408,Ram Laramie/SLT 5.2 V8,Dodge
409,Ram Sport 5.9 V8,Dodge
410,Stealth 3.0 MPI,Dodge
7342,K01 Pick-up CS 1.0 8V 2p,EFFA
7343,K02 Pick-up CD 1.0 8V 4p,EFFA
4637,M-100 1.0 8V 5p,EFFA
5660,Plutus 3.2 8V 4x2 CD Turbo Diesel,EFFA
5661,Start Picape CD 1.0 8V 5p,EFFA
5662,Start Picape L 1.0 8V 2p,EFFA
5663,Start Van 1.0 8V 4p,EFFA
4638,ULC FURGÃO 1.0 8V 5p,EFFA
4639,ULC PICAPE 1.0 8V 2p,EFFA
5358,ULC PICAPE CD 1.0 8V 4p,EFFA
5359,ULC PICAPE Longa 1.0 8V 2p,EFFA
5360,ULC PICAPE Longa Bau 1.0 8V 2p,EFFA
4640,ULC VAN 1.0 8V 5p,EFFA
7344,V21 Pick-up CS 1.3 16V 2p,EFFA
